RDSI ID,Street light category,Street Light (In Watts or KVA),Street Division Name,Street Ward Number,Street Name,Street Address,Street Light ID
1000740300224,Sodium Vapour,70,Central Zone,74,SRINATH LAKE VIEW,336,1000740900277
1000740300224,Sodium Vapour,70,Central Zone,74,SRINATH LAKE VIEW,335,1000740900278
1000740300224,Sodium Vapour,70,Central Zone,74,SRINATH LAKE VIEW,334,1000740900279
1000740300224,Sodium Vapour,70,Central Zone,74,SRINATH LAKE VIEW,333,1000740900280
1000740300224,Sodium Vapour,70,Central Zone,74,SRINATH LAKE VIEW,332,1000740900281
1000740300374,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,344,1000740900282
1000740300221,Sodium Vapour,70,Central Zone,74,ALVIN NAGAR,350,1000740900283
1000740300221,Sodium Vapour,70,Central Zone,74,ALVIN NAGAR,351,1000740900284
1000740300221,Sodium Vapour,70,Central Zone,74,ALVIN NAGAR,352,1000740900285
1000740300221,Sodium Vapour,70,Central Zone,74,ALVIN NAGAR,361,1000740900286
1000740300203,Transformer,22KVA,Central Zone,74,SIVARAM NAGAR,NULL,1000740900287
1000740300203,Sodium Vapour,70,Central Zone,74,SIVARAM NAGAR,362,1000740900288
1000740300203,Sodium Vapour,70,Central Zone,74,SIVARAM NAGAR,363,1000740900289
1000740300203,Sodium Vapour,70,Central Zone,74,SIVARAM NAGAR,364,1000740900290
1000740300331,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,182,1000740900291
1000740300331,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,181,1000740900292
1000740300331,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,187,1000740900293
1000740300331,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,186,1000740900294
1000740300012,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,185,1000740900295
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,184,1000740900296
1000740300347,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,220,1000740900297
1000740300274,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,219,1000740900298
1000740300336,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,218,1000740900299
1000740300336,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,217,1000740900300
1000740300496,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,216,1000740900301
1000740300496,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,215,1000740900302
1000740300496,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,213,1000740900303
1000740300501,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,212,1000740900304
1000740300288,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,211,1000740900305
1000740300498,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,210,1000740900306
1000740300289,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,209,1000740900307
1000740300289,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,208,1000740900308
1000740300499,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,207,1000740900309
1000740300339,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,206,1000740900310
1000740300339,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,204,1000740900311
1000740300279,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,203,1000740900312
1000740300279,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,202,1000740900313
1000740300283,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,198,1000740900314
1000740300283,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,197,1000740900315
1000740300278,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,196,1000740900316
1000740300283,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,195,1000740900317
1000740300285,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,199,1000740900318
1000740300281,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,200,1000740900319
1000740300281,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,201,1000740900320
1000740300281,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,401,1000740900321
1000740300281,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,403,1000740900322
1000740300281,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,404,1000740900323
1000740300487,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,234,1000740900324
1000740300238,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,228,1000740900325
1000740300238,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,229,1000740900326
1000740300238,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,230,1000740900327
1000740300237,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,232,1000740900328
1000740300492,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,231,1000740900329
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,191,1000740900330
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,190,1000740900331
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,189,1000740900332
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,188,1000740900333
1000740300284,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,183,1000740900334
1000740300276,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,235,1000740900335
1000740300276,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,238,1000740900336
1000740300278,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,239,1000740900337
1000740300277,Sodium Vapour,70,Central Zone,74,GANDHI NAGAR,238,1000740900338
1000740300275,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,237,1000740900339
1000740300275,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,236,1000740900340
1000740300275,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,285,1000740900341
1000740300315,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,243,1000740900342
1000740300315,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,244,1000740900343
1000740300315,Sodium Vapour,70,Central Zone,74,KOTTAI PUDHUR,245,1000740900344
1000740300322,Sodium Vapour,70,Central Zone,74,G M NAGAR,246,1000740900345
1000740300320,Sodium Vapour,70,Central Zone,74,G M NAGAR,258,1000740900346
1000740300323,Sodium Vapour,70,Central Zone,74,G M NAGAR,853,1000740900347
1000740300323,Sodium Vapour,70,Central Zone,74,G M NAGAR,834,1000740900348
1000740300510,Sodium Vapour,70,Central Zone,74,G M NAGAR,837,1000740900349
1000740300510,Sodium Vapour,70,Central Zone,74,G M NAGAR,836,1000740900350
1000740300326,Sodium Vapour,70,Central Zone,74,G M NAGAR,835,1000740900351
1000740300326,Sodium Vapour,70,Central Zone,74,G M NAGAR,834,1000740900352
1000740300321,Sodium Vapour,70,Central Zone,74,G M NAGAR,255,1000740900353
1000740300326,Sodium Vapour,70,Central Zone,74,G M NAGAR,254,1000740900354
1000740300325,Sodium Vapour,70,Central Zone,74,G M NAGAR,252,1000740900355
1000740300319,Sodium Vapour,70,Central Zone,74,G M NAGAR,260,1000740900356
1000740300319,Sodium Vapour,70,Central Zone,74,G M NAGAR,261,1000740900357
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,295,1000740900358
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,854,1000740900359
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,853,1000740900360
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,852,1000740900361
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,306,1000740900362
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,851,1000740900363
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,304,1000740900364
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,308,1000740900365
1000740300343,Sodium Vapour,70,Central Zone,74,MAGITH COLONY,850,1000740900366
1000740300253,Sodium Vapour,70,Central Zone,74,G M NAGAR,282,1000740900367
1000740300253,Sodium Vapour,70,Central Zone,74,G M NAGAR,283,1000740900368
1000740300253,Sodium Vapour,70,Central Zone,74,G M NAGAR,284,1000740900369
1000740300253,Sodium Vapour,70,Central Zone,74,G M NAGAR,385,1000740900370
1000740300294,Sodium Vapour,70,Central Zone,74,G M NAGAR,148,1000740900371
1000740300304,Sodium Vapour,70,Central Zone,74,G M NAGAR,286,1000740900372
1000740300304,Sodium Vapour,70,Central Zone,74,G M NAGAR,848,1000740900373
1000740300304,Sodium Vapour,70,Central Zone,74,G M NAGAR,287,1000740900374
1000740300503,Sodium Vapour,70,Central Zone,74,G M NAGAR,293,1000740900375
1000740300503,Sodium Vapour,70,Central Zone,74,G M NAGAR,292,1000740900376
1000740300239,Sodium Vapour,70,Central Zone,74,G M NAGAR,291,1000740900377
1000740300309,Sodium Vapour,70,Central Zone,74,G M NAGAR,290,1000740900378
1000740300304,Sodium Vapour,70,Central Zone,74,G M NAGAR,847,1000740900379
1000740300304,Sodium Vapour,70,Central Zone,74,G M NAGAR,846,1000740900380
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,289,1000740900381
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,288,1000740900382
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,841,1000740900383
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,842,1000740900384
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,268,1000740900385
1000740300318,Sodium Vapour,70,Central Zone,74,G M NAGAR,267,1000740900386
1000740300317,Sodium Vapour,70,Central Zone,74,G M NAGAR,266,1000740900387
1000740300317,Sodium Vapour,70,Central Zone,74,G M NAGAR,264,1000740900388
1000740300317,Sodium Vapour,70,Central Zone,74,G M NAGAR,265,1000740900389
1000740300314,Sodium Vapour,70,Central Zone,74,G M NAGAR,839,1000740900390
1000740300314,Sodium Vapour,70,Central Zone,74,G M NAGAR,263,1000740900391
1000740300314,Sodium Vapour,70,Central Zone,74,G M NAGAR,264,1000740900392
1000740300314,Sodium Vapour,70,Central Zone,74,G M NAGAR,265,1000740900393
1000740300268,Transformer,22KVA,Central Zone,74,J K GARDEN,NULL,1000740900394
1000740300269,Transformer,22KVA,Central Zone,74,J K GARDEN,NULL,1000740900395
1000740300264,Sodium Vapour,70,Central Zone,74,G M NAGAR,154,1000740900396
1000740300264,Sodium Vapour,70,Central Zone,74,G M NAGAR,153,1000740900397
1000740300264,Sodium Vapour,70,Central Zone,74,G M NAGAR,152,1000740900398
1000740300298,Sodium Vapour,70,Central Zone,74,G M NAGAR,151,1000740900399
1000740300298,Sodium Vapour,70,Central Zone,74,G M NAGAR,127,1000740900400
1000740300312,Sodium Vapour,70,Central Zone,74,G M NAGAR,111,1000740900401
1000740300312,Sodium Vapour,70,Central Zone,74,G M NAGAR,110,1000740900402
1000740300302,Sodium Vapour,70,Central Zone,74,G M NAGAR,109,1000740900403
1000740300302,Sodium Vapour,70,Central Zone,74,G M NAGAR,108,1000740900404
1000740300507,Sodium Vapour,70,Central Zone,74,G M NAGAR,107,1000740900405
1000740300507,Sodium Vapour,70,Central Zone,74,G M NAGAR,105,1000740900406
1000740300507,Sodium Vapour,70,Central Zone,74,G M NAGAR,106,1000740900407
1000740300295,Sodium Vapour,70,Central Zone,74,G M NAGAR,134,1000740900408
1000740300297,Sodium Vapour,70,Central Zone,74,G M NAGAR,103,1000740900409
1000740300254,Sodium Vapour,70,Central Zone,74,G M NAGAR,126,1000740900410
1000740300334,Sodium Vapour,70,Central Zone,74,G M NAGAR,128,1000740900411
1000740300334,Sodium Vapour,70,Central Zone,74,G M NAGAR,130,1000740900412
1000740300506,Sodium Vapour,70,Central Zone,74,G M NAGAR,131,1000740900413
1000740300311,Sodium Vapour,70,Central Zone,74,G M NAGAR,132,1000740900414
1000740300301,Sodium Vapour,70,Central Zone,74,G M NAGAR,133,1000740900415
1000740300303,Sodium Vapour,70,Central Zone,74,G M NAGAR,117,1000740900416
1000740300303,Sodium Vapour,70,Central Zone,74,G M NAGAR,116,1000740900417
1000740300303,Sodium Vapour,70,Central Zone,74,G M NAGAR,115,1000740900418
1000740300307,Sodium Vapour,70,Central Zone,74,G M NAGAR,114,1000740900419
1000740300312,Sodium Vapour,70,Central Zone,74,G M NAGAR,113,1000740900420
1000740300312,Sodium Vapour,70,Central Zone,74,G M NAGAR,112,1000740900421
1000740300312,Sodium Vapour,70,Central Zone,74,G M NAGAR,136,1000740900422
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,135,1000740900423
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,137,1000740900424
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,138,1000740900425
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,139,1000740900426
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,141,1000740900427
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,140,1000740900428
1000740300292,Sodium Vapour,70,Central Zone,74,G M NAGAR,142,1000740900429
1000740300293,Sodium Vapour,70,Central Zone,74,G M NAGAR,277,1000740900430
1000740300293,Sodium Vapour,70,Central Zone,74,G M NAGAR,276,1000740900431
1000740300327,Sodium Vapour,70,Central Zone,74,G M NAGAR,275,1000740900432
1000740300333,Sodium Vapour,70,Central Zone,74,G M NAGAR,274,1000740900433
1000740300333,Sodium Vapour,70,Central Zone,74,G M NAGAR,273,1000740900434
1000740300316,Sodium Vapour,70,Central Zone,74,G M NAGAR,272,1000740900435
1000740300310,Sodium Vapour,70,Central Zone,74,G M NAGAR,278,1000740900436
1000740300310,Sodium Vapour,70,Central Zone,74,G M NAGAR,279,1000740900437
1000740300310,Sodium Vapour,70,Central Zone,74,G M NAGAR,280,1000740900438
1000740300291,Sodium Vapour,70,Central Zone,74,G M NAGAR,831,1000740900439
1000740300291,Sodium Vapour,70,Central Zone,74,G M NAGAR,830,1000740900440
1000740300291,Sodium Vapour,70,Central Zone,74,G M NAGAR,829,1000740900441
1000740300300,Sodium Vapour,70,Central Zone,74,G M NAGAR,145,1000740900442
1000740300300,Sodium Vapour,70,Central Zone,74,G M NAGAR,144,1000740900443
1000740300300,Sodium Vapour,70,Central Zone,74,G M NAGAR,143,1000740900444
1000740300338,Sodium Vapour,70,Central Zone,74,G M NAGAR,149,1000740900445
1000740300338,Sodium Vapour,70,Central Zone,74,G M NAGAR,150,1000740900446
1000740300338,Sodium Vapour,70,Central Zone,74,G M NAGAR,155,1000740900447
1000740300267,Sodium Vapour,70,Central Zone,74,G M NAGAR,156,1000740900448
1000740300267,Sodium Vapour,70,Central Zone,74,G M NAGAR,157,1000740900449
1000740300256,Sodium Vapour,70,Central Zone,74,G M NAGAR,158,1000740900450
1000740300337,Sodium Vapour,70,Central Zone,74,G M NAGAR,103,1000740900451
1000740300250,Sodium Vapour,70,Central Zone,74,G M NAGAR,104,1000740900452
1000740300265,Sodium Vapour,70,Central Zone,74,G M NAGAR,102,1000740900453
1000740300265,Sodium Vapour,70,Central Zone,74,G M NAGAR,101,1000740900454
1000740300254,Sodium Vapour,70,Central Zone,74,G M NAGAR,100,1000740900455
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,99,1000740900456
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,98,1000740900457
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,97,1000740900458
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,96,1000740900459
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,95,1000740900460
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,91,1000740900461
1000740300262,Sodium Vapour,70,Central Zone,74,G M NAGAR,90,1000740900462
1000740300251,Sodium Vapour,70,Central Zone,74,G M NAGAR,91,1000740900463
1000740300484,Sodium Vapour,70,Central Zone,74,G M NAGAR,89,1000740900464
1000740300266,Sodium Vapour,70,Central Zone,74,J K GARDEN,88,1000740900465
1000740300266,Sodium Vapour,70,Central Zone,74,J K GARDEN,87,1000740900466
1000740300268,Sodium Vapour,70,Central Zone,74,J K GARDEN,113,1000740900467
1000740300268,Sodium Vapour,70,Central Zone,74,J K GARDEN,114,1000740900468
1000740300268,Sodium Vapour,70,Central Zone,74,J K GARDEN,115,1000740900469
1000740300257,Sodium Vapour,70,Central Zone,74,J K GARDEN,116,1000740900470
1000740300257,Sodium Vapour,70,Central Zone,74,J K GARDEN,117,1000740900471
1000740300257,Sodium Vapour,70,Central Zone,74,J K GARDEN,118,1000740900472
1000740300270,Sodium Vapour,70,Central Zone,74,J K GARDEN,119,1000740900473
1000740300270,Sodium Vapour,70,Central Zone,74,J K GARDEN,120,1000740900474
1000740300261,Sodium Vapour,70,Central Zone,74,J K GARDEN,122,1000740900475
1000740300249,Sodium Vapour,70,Central Zone,74,J K GARDEN,121,1000740900476
1000740300263,Sodium Vapour,70,Central Zone,74,J K GARDEN,123,1000740900477
1000740300263,Sodium Vapour,70,Central Zone,74,J K GARDEN,124,1000740900478
1000740300485,Sodium Vapour,70,Central Zone,74,J K GARDEN,125,1000740900479
1000740300252,Sodium Vapour,70,Central Zone,74,J K GARDEN,126,1000740900480
1000740300252,Sodium Vapour,70,Central Zone,74,J K GARDEN,127,1000740900481
1000740300273,Sodium Vapour,70,Central Zone,74,J K GARDEN,128,1000740900482
1000740300273,Sodium Vapour,70,Central Zone,74,J K GARDEN,129,1000740900483
1000740300273,Sodium Vapour,70,Central Zone,74,J K GARDEN,130,1000740900484
1000740300037,Sodium Vapour,70,Central Zone,74,NACHIYANNA ANGANNAN STREET,577,1000740900485
1000740300007,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,588,1000740900486
1000740300085,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,586,1000740900487
1000740300085,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,584,1000740900488
1000740300085,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,583,1000740900489
1000730300109,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,539,1000740900490
1000740300035,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,581,1000740900491
1000740300039,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,580,1000740900492
1000740300039,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,579,1000740900493
1000740300039,Sodium Vapour,70,Central Zone,74,NATARAJAN COLONY,578,1000740900494
1000740300086,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,575,1000740900495
1000740300364,Sodium Vapour,70,Central Zone,74,NACHIYANNA ANGANNAN STREET,576,1000740900496
1000740300030,Sodium Vapour,70,Central Zone,74,BHARATHI NAGAR,695,1000740900497
1000740300032,Sodium Vapour,70,Central Zone,74,BHARATHI NAGAR,694,1000740900498
1000740300032,Sodium Vapour,70,Central Zone,74,BHARATHI NAGAR,697,1000740900499
1000740300033,Sodium Vapour,70,Central Zone,74,BHARATHI NAGAR,698,1000740900500
1000740300103,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,570,1000740900501
1000740300100,Sodium Vapour,70,Central Zone,74,ARUMUGAM NAGAR,552,1000740900502
1000740300431,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,556,1000740900503
1000740300134,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,565,1000740900504
1000740300086,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,574,1000740900505
1000740300086,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,573,1000740900506
1000740300134,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,566,1000740900507
1000740300086,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,571,1000740900508
1000740300059,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,569,1000740900509
1000740300059,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,568,1000740900510
1000740300423,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,567,1000740900511
1000740300423,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,582,1000740900512
1000740300423,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,581,1000740900513
1000740300058,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,554,1000740900514
1000740300066,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,84,1000740900515
1000740300066,Sodium Vapour,70,Central Zone,74,RUCKMANI NAGAR,550,1000740900516
1000740300420,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,524,1000740900517
1000740300342,Sodium Vapour,70,Central Zone,74,AREEMEDU,449,1000740900518
1000740300214,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,86,1000740900519
1000740300214,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,85,1000740900520
1000740300214,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,84,1000740900521
1000740300214,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,83,1000740900522
1000740300214,Sodium Vapour,70,Central Zone,74,BY PASS ROAD,82,1000740900523
1000740300342,Sodium Vapour,70,Central Zone,74,AREEMEDU,450,1000740900524
1000740300065,Sodium Vapour,70,Central Zone,74,AREEMEDU,451,1000740900526
1000740300065,Sodium Vapour,70,Central Zone,74,AREEMEDU,507,1000740900527
1000740300440,Sodium Vapour,70,Central Zone,74,PARK TOWN,509,1000740900528
1000740300440,Sodium Vapour,70,Central Zone,74,PARK TOWN,517,1000740900529
1000740300441,Sodium Vapour,70,Central Zone,74,PARK TOWN,512,1000740900530
1000740300441,Sodium Vapour,70,Central Zone,74,PARK TOWN,511,1000740900531
1000740300005,Sodium Vapour,70,Central Zone,74,PARK TOWN,508,1000740900532
1000740300441,Sodium Vapour,70,Central Zone,74,PARK TOWN,510,1000740900533
1000740300142,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,523,1000740900534
1000740300144,Sodium Vapour,70,Central Zone,74,PARK TOWN,497,1000740900535
1000740300139,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,499,1000740900536
1000740300139,Sodium Vapour,70,Central Zone,74,KARUNANITHI NAGAR,497,1000740900537
